  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2459234.375000  2021-01-19T21:00:00   -45.62500  175.629  -18.040  1.080287  0.194400   55.712  114.894  18.13
2459234.416667  2021-01-19T22:00:00   -45.58333  175.623  -18.047  1.080342  0.194292   55.681  114.934  18.13
2459234.458333  2021-01-19T23:00:00   -45.54167  175.618  -18.055  1.080396  0.194185   55.649  114.974  18.13
2459234.500000  2021-01-20T00:00:00   -45.50000  175.613  -18.062  1.080451  0.194077   55.618  115.014  18.13
2459234.541667  2021-01-20T01:00:00   -45.45833  175.607  -18.069  1.080506  0.193970   55.587  115.054  18.13
2459234.583333  2021-01-20T02:00:00   -45.41667  175.602  -18.076  1.080560  0.193862   55.555  115.094  18.12
2459234.625000  2021-01-20T03:00:00   -45.37500  175.597  -18.083  1.080615  0.193755   55.524  115.134  18.12
2459234.666667  2021-01-20T04:00:00   -45.33333  175.591  -18.090  1.080669  0.193647   55.492  115.175  18.12
2459234.708333  2021-01-20T05:00:00   -45.29167  175.586  -18.097  1.080723  0.193540   55.461  115.215  18.12
2459234.750000  2021-01-20T06:00:00   -45.25000  175.580  -18.104  1.080778  0.193432   55.430  115.255  18.12
2459234.791667  2021-01-20T07:00:00   -45.20833  175.574  -18.111  1.080832  0.193325   55.398  115.295  18.11
2459234.833333  2021-01-20T08:00:00   -45.16667  175.569  -18.118  1.080886  0.193217   55.367  115.336  18.11
2459234.875000  2021-01-20T09:00:00   -45.12500  175.563  -18.125  1.080940  0.193110   55.335  115.376  18.11
2459234.916667  2021-01-20T10:00:00   -45.08333  175.557  -18.132  1.080994  0.193002   55.303  115.416  18.11
2459234.958333  2021-01-20T11:00:00   -45.04167  175.552  -18.139  1.081048  0.192894   55.272  115.457  18.11
2459235.000000  2021-01-20T12:00:00   -45.00000  175.546  -18.146  1.081102  0.192787   55.240  115.497  18.10
2459235.041667  2021-01-20T13:00:00   -44.95833  175.540  -18.153  1.081155  0.192679   55.209  115.538  18.10
2459235.083333  2021-01-20T14:00:00   -44.91667  175.534  -18.160  1.081209  0.192572   55.177  115.578  18.10
2459235.125000  2021-01-20T15:00:00   -44.87500  175.528  -18.167  1.081262  0.192464   55.145  115.619  18.10
2459235.166667  2021-01-20T16:00:00   -44.83333  175.522  -18.174  1.081316  0.192356   55.114  115.659  18.10
2459235.208333  2021-01-20T17:00:00   -44.79167  175.516  -18.181  1.081369  0.192248   55.082  115.700  18.09
2459235.250000  2021-01-20T18:00:00   -44.75000  175.510  -18.187  1.081423  0.192141   55.050  115.741  18.09
2459235.291667  2021-01-20T19:00:00   -44.70833  175.504  -18.194  1.081476  0.192033   55.018  115.781  18.09
2459235.333333  2021-01-20T20:00:00   -44.66667  175.498  -18.201  1.081529  0.191925   54.986  115.822  18.09
2459235.375000  2021-01-20T21:00:00   -44.62500  175.492  -18.208  1.081582  0.191818   54.955  115.863  18.09
2459235.416667  2021-01-20T22:00:00   -44.58333  175.486  -18.215  1.081635  0.191710   54.923  115.903  18.08
2459235.458333  2021-01-20T23:00:00   -44.54167  175.480  -18.222  1.081688  0.191602   54.891  115.944  18.08
2459235.500000  2021-01-21T00:00:00   -44.50000  175.473  -18.228  1.081741  0.191494   54.859  115.985  18.08
2459235.541667  2021-01-21T01:00:00   -44.45833  175.467  -18.235  1.081794  0.191386   54.827  116.026  18.08
2459235.583333  2021-01-21T02:00:00   -44.41667  175.461  -18.242  1.081846  0.191279   54.795  116.066  18.08
2459235.625000  2021-01-21T03:00:00   -44.37500  175.455  -18.249  1.081899  0.191171   54.763  116.107  18.07
2459235.666667  2021-01-21T04:00:00   -44.33333  175.448  -18.256  1.081951  0.191063   54.731  116.148  18.07
2459235.708333  2021-01-21T05:00:00   -44.29167  175.442  -18.262  1.082004  0.190955   54.699  116.189  18.07
2459235.750000  2021-01-21T06:00:00   -44.25000  175.435  -18.269  1.082056  0.190847   54.667  116.230  18.07
2459235.791667  2021-01-21T07:00:00   -44.20833  175.429  -18.276  1.082108  0.190739   54.635  116.271  18.07
2459235.833333  2021-01-21T08:00:00   -44.16667  175.422  -18.283  1.082161  0.190631   54.603  116.312  18.06
2459235.875000  2021-01-21T09:00:00   -44.12500  175.416  -18.289  1.082213  0.190523   54.570  116.353  18.06
2459235.916667  2021-01-21T10:00:00   -44.08333  175.409  -18.296  1.082265  0.190415   54.538  116.394  18.06
2459235.958333  2021-01-21T11:00:00   -44.04167  175.402  -18.303  1.082317  0.190307   54.506  116.435  18.06
2459236.000000  2021-01-21T12:00:00   -44.00000  175.396  -18.309  1.082369  0.190199   54.474  116.476  18.06
2459236.041667  2021-01-21T13:00:00   -43.95833  175.389  -18.316  1.082421  0.190092   54.442  116.517  18.05
2459236.083333  2021-01-21T14:00:00   -43.91667  175.382  -18.323  1.082472  0.189984   54.409  116.559  18.05
2459236.125000  2021-01-21T15:00:00   -43.87500  175.375  -18.329  1.082524  0.189876   54.377  116.600  18.05
2459236.166667  2021-01-21T16:00:00   -43.83333  175.368  -18.336  1.082576  0.189768   54.345  116.641  18.05
2459236.208333  2021-01-21T17:00:00   -43.79167  175.362  -18.342  1.082627  0.189660   54.312  116.682  18.05
2459236.250000  2021-01-21T18:00:00   -43.75000  175.355  -18.349  1.082679  0.189552   54.280  116.724  18.04
2459236.291667  2021-01-21T19:00:00   -43.70833  175.348  -18.355  1.082730  0.189444   54.247  116.765  18.04
2459236.333333  2021-01-21T20:00:00   -43.66667  175.341  -18.362  1.082781  0.189335   54.215  116.806  18.04
2459236.375000  2021-01-21T21:00:00   -43.62500  175.334  -18.369  1.082832  0.189227   54.183  116.848  18.04
2459236.416667  2021-01-21T22:00:00   -43.58333  175.327  -18.375  1.082883  0.189119   54.150  116.889  18.04
2459236.458333  2021-01-21T23:00:00   -43.54167  175.319  -18.382  1.082934  0.189011   54.117  116.930  18.03
2459236.500000  2021-01-22T00:00:00   -43.50000  175.312  -18.388  1.082985  0.188903   54.085  116.972  18.03
2459236.541667  2021-01-22T01:00:00   -43.45833  175.305  -18.395  1.083036  0.188795   54.052  117.013  18.03
2459236.583333  2021-01-22T02:00:00   -43.41667  175.298  -18.401  1.083087  0.188687   54.020  117.055  18.03
2459236.625000  2021-01-22T03:00:00   -43.37500  175.291  -18.408  1.083138  0.188579   53.987  117.096  18.03
2459236.666667  2021-01-22T04:00:00   -43.33333  175.283  -18.414  1.083188  0.188471   53.954  117.138  18.02
2459236.708333  2021-01-22T05:00:00   -43.29167  175.276  -18.420  1.083239  0.188363   53.922  117.180  18.02
2459236.750000  2021-01-22T06:00:00   -43.25000  175.269  -18.427  1.083290  0.188255   53.889  117.221  18.02
2459236.791667  2021-01-22T07:00:00   -43.20833  175.261  -18.433  1.083340  0.188146   53.856  117.263  18.02
2459236.833333  2021-01-22T08:00:00   -43.16667  175.254  -18.440  1.083390  0.188038   53.824  117.305  18.02
2459236.875000  2021-01-22T09:00:00   -43.12500  175.246  -18.446  1.083440  0.187930   53.791  117.346  18.01
2459236.916667  2021-01-22T10:00:00   -43.08333  175.239  -18.452  1.083491  0.187822   53.758  117.388  18.01
2459236.958333  2021-01-22T11:00:00   -43.04167  175.231  -18.459  1.083541  0.187714   53.725  117.430  18.01
2459237.000000  2021-01-22T12:00:00   -43.00000  175.223  -18.465  1.083591  0.187606   53.692  117.472  18.01
2459237.041667  2021-01-22T13:00:00   -42.95833  175.216  -18.471  1.083641  0.187497   53.659  117.513  18.01
2459237.083333  2021-01-22T14:00:00   -42.91667  175.208  -18.478  1.083691  0.187389   53.626  117.555  18.00
2459237.125000  2021-01-22T15:00:00   -42.87500  175.200  -18.484  1.083740  0.187281   53.593  117.597  18.00
2459237.166667  2021-01-22T16:00:00   -42.83333  175.192  -18.490  1.083790  0.187173   53.560  117.639  18.00
2459237.208333  2021-01-22T17:00:00   -42.79167  175.185  -18.497  1.083840  0.187064   53.527  117.681  18.00
2459237.250000  2021-01-22T18:00:00   -42.75000  175.177  -18.503  1.083889  0.186956   53.494  117.723  18.00
2459237.291667  2021-01-22T19:00:00   -42.70833  175.169  -18.509  1.083939  0.186848   53.461  117.765  17.99
2459237.333333  2021-01-22T20:00:00   -42.66667  175.161  -18.515  1.083988  0.186740   53.428  117.807  17.99
2459237.375000  2021-01-22T21:00:00   -42.62500  175.153  -18.522  1.084037  0.186632   53.395  117.849  17.99
2459237.416667  2021-01-22T22:00:00   -42.58333  175.145  -18.528  1.084087  0.186523   53.362  117.891  17.99
2459237.458333  2021-01-22T23:00:00   -42.54167  175.137  -18.534  1.084136  0.186415   53.329  117.933  17.98
2459237.500000  2021-01-23T00:00:00   -42.50000  175.129  -18.540  1.084185  0.186307   53.296  117.975  17.98
2459237.541667  2021-01-23T01:00:00   -42.45833  175.120  -18.546  1.084234  0.186199   53.262  118.018  17.98
2459237.583333  2021-01-23T02:00:00   -42.41667  175.112  -18.553  1.084283  0.186090   53.229  118.060  17.98
2459237.625000  2021-01-23T03:00:00   -42.37500  175.104  -18.559  1.084331  0.185982   53.196  118.102  17.98
2459237.666667  2021-01-23T04:00:00   -42.33333  175.096  -18.565  1.084380  0.185874   53.162  118.144  17.97
2459237.708333  2021-01-23T05:00:00   -42.29167  175.087  -18.571  1.084429  0.185765   53.129  118.187  17.97
2459237.750000  2021-01-23T06:00:00   -42.25000  175.079  -18.577  1.084478  0.185657   53.096  118.229  17.97
2459237.791667  2021-01-23T07:00:00   -42.20833  175.071  -18.583  1.084526  0.185549   53.062  118.271  17.97
2459237.833333  2021-01-23T08:00:00   -42.16667  175.062  -18.589  1.084574  0.185440   53.029  118.314  17.97
2459237.875000  2021-01-23T09:00:00   -42.12500  175.054  -18.595  1.084623  0.185332   52.995  118.356  17.96
2459237.916667  2021-01-23T10:00:00   -42.08333  175.045  -18.601  1.084671  0.185224   52.962  118.399  17.96
2459237.958333  2021-01-23T11:00:00   -42.04167  175.037  -18.607  1.084719  0.185116   52.928  118.441  17.96
2459238.000000  2021-01-23T12:00:00   -42.00000  175.028  -18.613  1.084767  0.185007   52.895  118.484  17.96
2459238.041667  2021-01-23T13:00:00   -41.95833  175.019  -18.619  1.084815  0.184899   52.861  118.526  17.96
2459238.083333  2021-01-23T14:00:00   -41.91667  175.011  -18.625  1.084863  0.184791   52.828  118.569  17.95
2459238.125000  2021-01-23T15:00:00   -41.87500  175.002  -18.631  1.084911  0.184682   52.794  118.611  17.95
2459238.166667  2021-01-23T16:00:00   -41.83333  174.993  -18.637  1.084959  0.184574   52.760  118.654  17.95
2459238.208333  2021-01-23T17:00:00   -41.79167  174.984  -18.643  1.085007  0.184466   52.727  118.697  17.95
2459238.250000  2021-01-23T18:00:00   -41.75000  174.976  -18.649  1.085054  0.184357   52.693  118.739  17.95
2459238.291667  2021-01-23T19:00:00   -41.70833  174.967  -18.655  1.085102  0.184249   52.659  118.782  17.94
2459238.333333  2021-01-23T20:00:00   -41.66667  174.958  -18.661  1.085150  0.184141   52.626  118.825  17.94
2459238.375000  2021-01-23T21:00:00   -41.62500  174.949  -18.667  1.085197  0.184032   52.592  118.868  17.94
2459238.416667  2021-01-23T22:00:00   -41.58333  174.940  -18.673  1.085244  0.183924   52.558  118.910  17.94
2459238.458333  2021-01-23T23:00:00   -41.54167  174.931  -18.678  1.085292  0.183816   52.524  118.953  17.93
2459238.500000  2021-01-24T00:00:00   -41.50000  174.922  -18.684  1.085339  0.183707   52.490  118.996  17.93
2459238.541667  2021-01-24T01:00:00   -41.45833  174.912  -18.690  1.085386  0.183599   52.456  119.039  17.93
2459238.583333  2021-01-24T02:00:00   -41.41667  174.903  -18.696  1.085433  0.183491   52.422  119.082  17.93
2459238.625000  2021-01-24T03:00:00   -41.37500  174.894  -18.702  1.085480  0.183382   52.388  119.125  17.93
2459238.666667  2021-01-24T04:00:00   -41.33333  174.885  -18.707  1.085527  0.183274   52.354  119.168  17.92
2459238.708333  2021-01-24T05:00:00   -41.29167  174.875  -18.713  1.085573  0.183165   52.320  119.211  17.92
2459238.750000  2021-01-24T06:00:00   -41.25000  174.866  -18.719  1.085620  0.183057   52.286  119.254  17.92
2459238.791667  2021-01-24T07:00:00   -41.20833  174.857  -18.725  1.085667  0.182949   52.252  119.297  17.92
2459238.833333  2021-01-24T08:00:00   -41.16667  174.847  -18.730  1.085713  0.182840   52.218  119.340  17.92
2459238.875000  2021-01-24T09:00:00   -41.12500  174.838  -18.736  1.085760  0.182732   52.184  119.383  17.91
2459238.916667  2021-01-24T10:00:00   -41.08333  174.828  -18.742  1.085806  0.182624   52.150  119.427  17.91
2459238.958333  2021-01-24T11:00:00   -41.04167  174.819  -18.747  1.085852  0.182515   52.116  119.470  17.91
2459239.000000  2021-01-24T12:00:00   -41.00000  174.809  -18.753  1.085899  0.182407   52.081  119.513  17.91
2459239.041667  2021-01-24T13:00:00   -40.95833  174.799  -18.759  1.085945  0.182299   52.047  119.556  17.91
2459239.083333  2021-01-24T14:00:00   -40.91667  174.790  -18.764  1.085991  0.182190   52.013  119.600  17.90
2459239.125000  2021-01-24T15:00:00   -40.87500  174.780  -18.770  1.086037  0.182082   51.978  119.643  17.90
2459239.166667  2021-01-24T16:00:00   -40.83333  174.770  -18.776  1.086083  0.181974   51.944  119.686  17.90
2459239.208333  2021-01-24T17:00:00   -40.79167  174.760  -18.781  1.086128  0.181865   51.910  119.730  17.90
2459239.250000  2021-01-24T18:00:00   -40.75000  174.750  -18.787  1.086174  0.181757   51.875  119.773  17.89
2459239.291667  2021-01-24T19:00:00   -40.70833  174.740  -18.792  1.086220  0.181649   51.841  119.817  17.89
2459239.333333  2021-01-24T20:00:00   -40.66667  174.730  -18.798  1.086265  0.181540   51.806  119.860  17.89
2459239.375000  2021-01-24T21:00:00   -40.62500  174.720  -18.803  1.086311  0.181432   51.772  119.904  17.89
2459239.416667  2021-01-24T22:00:00   -40.58333  174.710  -18.809  1.086356  0.181323   51.737  119.947  17.89
2459239.458333  2021-01-24T23:00:00   -40.54167  174.700  -18.814  1.086402  0.181215   51.703  119.991  17.88
2459239.500000  2021-01-25T00:00:00   -40.50000  174.690  -18.820  1.086447  0.181107   51.668  120.034  17.88
2459239.541667  2021-01-25T01:00:00   -40.45833  174.680  -18.825  1.086492  0.180998   51.634  120.078  17.88
2459239.583333  2021-01-25T02:00:00   -40.41667  174.670  -18.831  1.086537  0.180890   51.599  120.122  17.88
2459239.625000  2021-01-25T03:00:00   -40.37500  174.660  -18.836  1.086582  0.180782   51.564  120.165  17.88
2459239.666667  2021-01-25T04:00:00   -40.33333  174.649  -18.841  1.086627  0.180674   51.530  120.209  17.87
2459239.708333  2021-01-25T05:00:00   -40.29167  174.639  -18.847  1.086672  0.180565   51.495  120.253  17.87
2459239.750000  2021-01-25T06:00:00   -40.25000  174.628  -18.852  1.086717  0.180457   51.460  120.297  17.87
2459239.791667  2021-01-25T07:00:00   -40.20833  174.618  -18.857  1.086762  0.180349   51.425  120.340  17.87
2459239.833333  2021-01-25T08:00:00   -40.16667  174.608  -18.863  1.086806  0.180240   51.390  120.384  17.86
2459239.875000  2021-01-25T09:00:00   -40.12500  174.597  -18.868  1.086851  0.180132   51.356  120.428  17.86
2459239.916667  2021-01-25T10:00:00   -40.08333  174.586  -18.873  1.086895  0.180024   51.321  120.472  17.86
2459239.958333  2021-01-25T11:00:00   -40.04167  174.576  -18.879  1.086940  0.179915   51.286  120.516  17.86
2459240.000000  2021-01-25T12:00:00   -40.00000  174.565  -18.884  1.086984  0.179807   51.251  120.560  17.86
2459240.041667  2021-01-25T13:00:00   -39.95833  174.554  -18.889  1.087028  0.179699   51.216  120.604  17.85
2459240.083333  2021-01-25T14:00:00   -39.91667  174.544  -18.894  1.087073  0.179590   51.181  120.648  17.85
2459240.125000  2021-01-25T15:00:00   -39.87500  174.533  -18.900  1.087117  0.179482   51.146  120.692  17.85
2459240.166667  2021-01-25T16:00:00   -39.83333  174.522  -18.905  1.087161  0.179374   51.111  120.736  17.85
2459240.208333  2021-01-25T17:00:00   -39.79167  174.511  -18.910  1.087205  0.179266   51.076  120.780  17.85
2459240.250000  2021-01-25T18:00:00   -39.75000  174.500  -18.915  1.087248  0.179157   51.041  120.825  17.84
2459240.291667  2021-01-25T19:00:00   -39.70833  174.489  -18.920  1.087292  0.179049   51.005  120.869  17.84
2459240.333333  2021-01-25T20:00:00   -39.66667  174.478  -18.926  1.087336  0.178941   50.970  120.913  17.84
2459240.375000  2021-01-25T21:00:00   -39.62500  174.467  -18.931  1.087379  0.178833   50.935  120.957  17.84
2459240.416667  2021-01-25T22:00:00   -39.58333  174.456  -18.936  1.087423  0.178724   50.900  121.002  17.83
2459240.458333  2021-01-25T23:00:00   -39.54167  174.445  -18.941  1.087466  0.178616   50.865  121.046  17.83
2459240.500000  2021-01-26T00:00:00   -39.50000  174.434  -18.946  1.087510  0.178508   50.829  121.090  17.83
2459240.541667  2021-01-26T01:00:00   -39.45833  174.423  -18.951  1.087553  0.178400   50.794  121.135  17.83
2459240.583333  2021-01-26T02:00:00   -39.41667  174.411  -18.956  1.087596  0.178292   50.759  121.179  17.83
2459240.625000  2021-01-26T03:00:00   -39.37500  174.400  -18.961  1.087639  0.178183   50.723  121.223  17.82
2459240.666667  2021-01-26T04:00:00   -39.33333  174.389  -18.966  1.087682  0.178075   50.688  121.268  17.82
2459240.708333  2021-01-26T05:00:00   -39.29167  174.377  -18.971  1.087725  0.177967   50.652  121.313  17.82
2459240.750000  2021-01-26T06:00:00   -39.25000  174.366  -18.976  1.087768  0.177859   50.617  121.357  17.82
2459240.791667  2021-01-26T07:00:00   -39.20833  174.354  -18.981  1.087811  0.177751   50.581  121.402  17.81
2459240.833333  2021-01-26T08:00:00   -39.16667  174.343  -18.986  1.087854  0.177642   50.546  121.446  17.81
2459240.875000  2021-01-26T09:00:00   -39.12500  174.331  -18.991  1.087896  0.177534   50.510  121.491  17.81
2459240.916667  2021-01-26T10:00:00   -39.08333  174.319  -18.996  1.087939  0.177426   50.474  121.536  17.81
2459240.958333  2021-01-26T11:00:00   -39.04167  174.308  -19.001  1.087982  0.177318   50.439  121.580  17.81
2459241.000000  2021-01-26T12:00:00   -39.00000  174.296  -19.006  1.088024  0.177210   50.403  121.625  17.80
2459241.041667  2021-01-26T13:00:00   -38.95833  174.284  -19.010  1.088066  0.177102   50.367  121.670  17.80
2459241.083333  2021-01-26T14:00:00   -38.91667  174.272  -19.015  1.088109  0.176994   50.332  121.715  17.80
