  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2458766.003473  2019-10-09T12:05:00   -60.04167  145.533   19.526  2.407142  2.845466   19.749   54.513   5.38
2458766.045139  2019-10-09T13:05:00   -60.00000  145.552   19.507  2.406637  2.844625   19.758   54.530   5.38
2458766.086806  2019-10-09T14:05:00   -59.95833  145.571   19.488  2.406132  2.843784   19.766   54.546   5.38
2458766.128473  2019-10-09T15:05:00   -59.91667  145.590   19.470  2.405628  2.842944   19.774   54.563   5.38
2458766.170139  2019-10-09T16:05:00   -59.87500  145.610   19.451  2.405123  2.842104   19.783   54.580   5.38
2458766.211806  2019-10-09T17:05:00   -59.83333  145.629   19.432  2.404619  2.841264   19.791   54.597   5.38
2458766.253473  2019-10-09T18:05:00   -59.79167  145.648   19.413  2.404116  2.840424   19.800   54.614   5.38
2458766.295139  2019-10-09T19:05:00   -59.75000  145.667   19.394  2.403612  2.839584   19.808   54.631   5.37
2458766.336806  2019-10-09T20:05:00   -59.70833  145.686   19.376  2.403109  2.838745   19.816   54.648   5.37
2458766.378473  2019-10-09T21:05:00   -59.66667  145.705   19.357  2.402605  2.837906   19.825   54.664   5.37
2458766.420139  2019-10-09T22:05:00   -59.62500  145.725   19.338  2.402103  2.837067   19.833   54.681   5.37
2458766.461806  2019-10-09T23:05:00   -59.58333  145.744   19.319  2.401600  2.836228   19.841   54.698   5.37
2458766.503473  2019-10-10T00:05:00   -59.54167  145.763   19.300  2.401097  2.835389   19.850   54.715   5.37
2458766.545139  2019-10-10T01:05:00   -59.50000  145.782   19.281  2.400595  2.834551   19.858   54.732   5.37
2458766.586806  2019-10-10T02:05:00   -59.45833  145.801   19.262  2.400093  2.833713   19.867   54.749   5.37
2458766.628473  2019-10-10T03:05:00   -59.41667  145.820   19.243  2.399592  2.832875   19.875   54.765   5.37
2458766.670139  2019-10-10T04:05:00   -59.37500  145.840   19.225  2.399090  2.832037   19.883   54.782   5.37
2458766.711806  2019-10-10T05:05:00   -59.33333  145.859   19.206  2.398589  2.831200   19.892   54.799   5.37
2458766.753473  2019-10-10T06:05:00   -59.29167  145.878   19.187  2.398088  2.830363   19.900   54.816   5.37
2458766.795139  2019-10-10T07:05:00   -59.25000  145.897   19.168  2.397587  2.829526   19.908   54.833   5.37
2458766.836806  2019-10-10T08:05:00   -59.20833  145.916   19.149  2.397087  2.828689   19.917   54.850   5.36
2458766.878473  2019-10-10T09:05:00   -59.16667  145.935   19.130  2.396586  2.827852   19.925   54.866   5.36
2458766.920139  2019-10-10T10:05:00   -59.12500  145.955   19.111  2.396086  2.827016   19.934   54.883   5.36
2458766.961806  2019-10-10T11:05:00   -59.08333  145.974   19.092  2.395586  2.826179   19.942   54.900   5.36
2458767.003473  2019-10-10T12:05:00   -59.04167  145.993   19.073  2.395087  2.825343   19.950   54.917   5.36
2458767.045139  2019-10-10T13:05:00   -59.00000  146.012   19.054  2.394587  2.824508   19.959   54.934   5.36
2458767.086806  2019-10-10T14:05:00   -58.95833  146.031   19.035  2.394088  2.823672   19.967   54.951   5.36
2458767.128473  2019-10-10T15:05:00   -58.91667  146.050   19.016  2.393589  2.822837   19.975   54.967   5.36
2458767.170139  2019-10-10T16:05:00   -58.87500  146.070   18.997  2.393091  2.822002   19.984   54.984   5.36
2458767.211806  2019-10-10T17:05:00   -58.83333  146.089   18.978  2.392592  2.821167   19.992   55.001   5.36
2458767.253473  2019-10-10T18:05:00   -58.79167  146.108   18.959  2.392094  2.820332   20.001   55.018   5.36
2458767.295139  2019-10-10T19:05:00   -58.75000  146.127   18.940  2.391596  2.819498   20.009   55.035   5.36
2458767.336806  2019-10-10T20:05:00   -58.70833  146.146   18.921  2.391099  2.818663   20.017   55.051   5.36
2458767.378473  2019-10-10T21:05:00   -58.66667  146.165   18.901  2.390601  2.817829   20.026   55.068   5.35
2458767.420139  2019-10-10T22:05:00   -58.62500  146.185   18.882  2.390104  2.816996   20.034   55.085   5.35
2458767.461806  2019-10-10T23:05:00   -58.58333  146.204   18.863  2.389607  2.816162   20.042   55.102   5.35
2458767.503473  2019-10-11T00:05:00   -58.54167  146.223   18.844  2.389110  2.815329   20.051   55.119   5.35
2458767.545139  2019-10-11T01:05:00   -58.50000  146.242   18.825  2.388614  2.814496   20.059   55.135   5.35
2458767.586806  2019-10-11T02:05:00   -58.45833  146.261   18.806  2.388118  2.813663   20.068   55.152   5.35
2458767.628473  2019-10-11T03:05:00   -58.41667  146.280   18.787  2.387622  2.812830   20.076   55.169   5.35
2458767.670139  2019-10-11T04:05:00   -58.37500  146.300   18.768  2.387126  2.811997   20.084   55.186   5.35
2458767.711806  2019-10-11T05:05:00   -58.33333  146.319   18.748  2.386630  2.811165   20.093   55.203   5.35
2458767.753473  2019-10-11T06:05:00   -58.29167  146.338   18.729  2.386135  2.810333   20.101   55.219   5.35
2458767.795139  2019-10-11T07:05:00   -58.25000  146.357   18.710  2.385640  2.809501   20.109   55.236   5.35
2458767.836806  2019-10-11T08:05:00   -58.20833  146.376   18.691  2.385145  2.808670   20.118   55.253   5.35
2458767.878473  2019-10-11T09:05:00   -58.16667  146.395   18.672  2.384650  2.807838   20.126   55.270   5.35
2458767.920139  2019-10-11T10:05:00   -58.12500  146.414   18.652  2.384156  2.807007   20.134   55.287   5.34
2458767.961806  2019-10-11T11:05:00   -58.08333  146.434   18.633  2.383662  2.806176   20.143   55.303   5.34
2458768.003473  2019-10-11T12:05:00   -58.04167  146.453   18.614  2.383168  2.805345   20.151   55.320   5.34
2458768.045139  2019-10-11T13:05:00   -58.00000  146.472   18.595  2.382675  2.804515   20.160   55.337   5.34
2458768.086806  2019-10-11T14:05:00   -57.95833  146.491   18.575  2.382181  2.803685   20.168   55.354   5.34
2458768.128473  2019-10-11T15:05:00   -57.91667  146.510   18.556  2.381688  2.802854   20.176   55.370   5.34
2458768.170139  2019-10-11T16:05:00   -57.87500  146.529   18.537  2.381195  2.802025   20.185   55.387   5.34
2458768.211806  2019-10-11T17:05:00   -57.83333  146.548   18.518  2.380703  2.801195   20.193   55.404   5.34
2458768.253473  2019-10-11T18:05:00   -57.79167  146.568   18.498  2.380210  2.800366   20.201   55.421   5.34
2458768.295139  2019-10-11T19:05:00   -57.75000  146.587   18.479  2.379718  2.799536   20.210   55.438   5.34
2458768.336806  2019-10-11T20:05:00   -57.70833  146.606   18.460  2.379226  2.798707   20.218   55.454   5.34
2458768.378473  2019-10-11T21:05:00   -57.66667  146.625   18.440  2.378734  2.797879   20.226   55.471   5.34
2458768.420139  2019-10-11T22:05:00   -57.62500  146.644   18.421  2.378243  2.797050   20.235   55.488   5.34
2458768.461806  2019-10-11T23:05:00   -57.58333  146.663   18.402  2.377752  2.796222   20.243   55.505   5.33
2458768.503473  2019-10-12T00:05:00   -57.54167  146.682   18.382  2.377261  2.795394   20.251   55.521   5.33
2458768.545139  2019-10-12T01:05:00   -57.50000  146.702   18.363  2.376770  2.794566   20.260   55.538   5.33
2458768.586806  2019-10-12T02:05:00   -57.45833  146.721   18.343  2.376280  2.793738   20.268   55.555   5.33
2458768.628473  2019-10-12T03:05:00   -57.41667  146.740   18.324  2.375790  2.792911   20.277   55.572   5.33
2458768.670139  2019-10-12T04:05:00   -57.37500  146.759   18.305  2.375300  2.792084   20.285   55.588   5.33
2458768.711806  2019-10-12T05:05:00   -57.33333  146.778   18.285  2.374810  2.791257   20.293   55.605   5.33
2458768.753473  2019-10-12T06:05:00   -57.29167  146.797   18.266  2.374320  2.790430   20.302   55.622   5.33
2458768.795139  2019-10-12T07:05:00   -57.25000  146.816   18.246  2.373831  2.789604   20.310   55.639   5.33
2458768.836806  2019-10-12T08:05:00   -57.20833  146.835   18.227  2.373342  2.788778   20.318   55.655   5.33
2458768.878473  2019-10-12T09:05:00   -57.16667  146.855   18.208  2.372853  2.787952   20.327   55.672   5.33
2458768.920139  2019-10-12T10:05:00   -57.12500  146.874   18.188  2.372365  2.787126   20.335   55.689   5.33
2458768.961806  2019-10-12T11:05:00   -57.08333  146.893   18.169  2.371877  2.786300   20.343   55.706   5.33
2458769.003473  2019-10-12T12:05:00   -57.04167  146.912   18.149  2.371389  2.785475   20.352   55.722   5.32
2458769.045139  2019-10-12T13:05:00   -57.00000  146.931   18.130  2.370901  2.784650   20.360   55.739   5.32
2458769.086806  2019-10-12T14:05:00   -56.95833  146.950   18.110  2.370413  2.783825   20.368   55.756   5.32
2458769.128473  2019-10-12T15:05:00   -56.91667  146.969   18.091  2.369926  2.783000   20.377   55.773   5.32
2458769.170139  2019-10-12T16:05:00   -56.87500  146.988   18.071  2.369439  2.782176   20.385   55.789   5.32
2458769.211806  2019-10-12T17:05:00   -56.83333  147.008   18.052  2.368952  2.781352   20.393   55.806   5.32
2458769.253473  2019-10-12T18:05:00   -56.79167  147.027   18.032  2.368466  2.780528   20.402   55.823   5.32
2458769.295139  2019-10-12T19:05:00   -56.75000  147.046   18.012  2.367980  2.779704   20.410   55.839   5.32
2458769.336806  2019-10-12T20:05:00   -56.70833  147.065   17.993  2.367493  2.778881   20.418   55.856   5.32
2458769.378473  2019-10-12T21:05:00   -56.66667  147.084   17.973  2.367008  2.778057   20.427   55.873   5.32
2458769.420139  2019-10-12T22:05:00   -56.62500  147.103   17.954  2.366522  2.777234   20.435   55.890   5.32
2458769.461806  2019-10-12T23:05:00   -56.58333  147.122   17.934  2.366037  2.776411   20.443   55.906   5.32
2458769.503473  2019-10-13T00:05:00   -56.54167  147.141   17.914  2.365552  2.775589   20.452   55.923   5.32
2458769.545139  2019-10-13T01:05:00   -56.50000  147.161   17.895  2.365067  2.774766   20.460   55.940   5.31
2458769.586806  2019-10-13T02:05:00   -56.45833  147.180   17.875  2.364582  2.773944   20.468   55.956   5.31
2458769.628473  2019-10-13T03:05:00   -56.41667  147.199   17.856  2.364098  2.773123   20.477   55.973   5.31
2458769.670139  2019-10-13T04:05:00   -56.37500  147.218   17.836  2.363614  2.772301   20.485   55.990   5.31
2458769.711806  2019-10-13T05:05:00   -56.33333  147.237   17.816  2.363130  2.771479   20.494   56.007   5.31
2458769.753473  2019-10-13T06:05:00   -56.29167  147.256   17.797  2.362647  2.770658   20.502   56.023   5.31
2458769.795139  2019-10-13T07:05:00   -56.25000  147.275   17.777  2.362163  2.769837   20.510   56.040   5.31
2458769.836806  2019-10-13T08:05:00   -56.20833  147.294   17.757  2.361680  2.769017   20.519   56.057   5.31
2458769.878473  2019-10-13T09:05:00   -56.16667  147.313   17.738  2.361198  2.768196   20.527   56.073   5.31
2458769.920139  2019-10-13T10:05:00   -56.12500  147.333   17.718  2.360715  2.767376   20.535   56.090   5.31
2458769.961806  2019-10-13T11:05:00   -56.08333  147.352   17.698  2.360233  2.766556   20.544   56.107   5.31
2458770.003473  2019-10-13T12:05:00   -56.04167  147.371   17.678  2.359751  2.765736   20.552   56.123   5.31
2458770.045139  2019-10-13T13:05:00   -56.00000  147.390   17.659  2.359269  2.764917   20.560   56.140   5.31
2458770.086806  2019-10-13T14:05:00   -55.95833  147.409   17.639  2.358787  2.764097   20.568   56.157   5.30
2458770.128473  2019-10-13T15:05:00   -55.91667  147.428   17.619  2.358306  2.763278   20.577   56.173   5.30
2458770.170139  2019-10-13T16:05:00   -55.87500  147.447   17.599  2.357825  2.762459   20.585   56.190   5.30
2458770.211806  2019-10-13T17:05:00   -55.83333  147.466   17.580  2.357344  2.761641   20.593   56.207   5.30
2458770.253473  2019-10-13T18:05:00   -55.79167  147.485   17.560  2.356863  2.760822   20.602   56.223   5.30
2458770.295139  2019-10-13T19:05:00   -55.75000  147.504   17.540  2.356383  2.760004   20.610   56.240   5.30
2458770.336806  2019-10-13T20:05:00   -55.70833  147.524   17.520  2.355903  2.759186   20.618   56.257   5.30
2458770.378473  2019-10-13T21:05:00   -55.66667  147.543   17.500  2.355423  2.758369   20.627   56.274   5.30
2458770.420139  2019-10-13T22:05:00   -55.62500  147.562   17.480  2.354944  2.757551   20.635   56.290   5.30
2458770.461806  2019-10-13T23:05:00   -55.58333  147.581   17.461  2.354464  2.756734   20.643   56.307   5.30
2458770.503473  2019-10-14T00:05:00   -55.54167  147.600   17.441  2.353985  2.755917   20.652   56.324   5.30
2458770.545139  2019-10-14T01:05:00   -55.50000  147.619   17.421  2.353506  2.755101   20.660   56.340   5.30
2458770.586806  2019-10-14T02:05:00   -55.45833  147.638   17.401  2.353028  2.754284   20.668   56.357   5.30
2458770.628473  2019-10-14T03:05:00   -55.41667  147.657   17.381  2.352550  2.753468   20.677   56.373   5.29
2458770.670139  2019-10-14T04:05:00   -55.37500  147.676   17.361  2.352072  2.752652   20.685   56.390   5.29
2458770.711806  2019-10-14T05:05:00   -55.33333  147.695   17.341  2.351594  2.751836   20.693   56.407   5.29
2458770.753473  2019-10-14T06:05:00   -55.29167  147.715   17.321  2.351116  2.751021   20.702   56.423   5.29
2458770.795139  2019-10-14T07:05:00   -55.25000  147.734   17.301  2.350639  2.750205   20.710   56.440   5.29
2458770.836806  2019-10-14T08:05:00   -55.20833  147.753   17.281  2.350162  2.749390   20.718   56.457   5.29
2458770.878473  2019-10-14T09:05:00   -55.16667  147.772   17.262  2.349685  2.748576   20.727   56.473   5.29
2458770.920139  2019-10-14T10:05:00   -55.12500  147.791   17.242  2.349209  2.747761   20.735   56.490   5.29
2458770.961806  2019-10-14T11:05:00   -55.08333  147.810   17.222  2.348732  2.746947   20.743   56.507   5.29
2458771.003473  2019-10-14T12:05:00   -55.04167  147.829   17.202  2.348256  2.746133   20.752   56.523   5.29
2458771.045139  2019-10-14T13:05:00   -55.00000  147.848   17.182  2.347780  2.745319   20.760   56.540   5.29
2458771.086806  2019-10-14T14:05:00   -54.95833  147.867   17.162  2.347305  2.744505   20.768   56.557   5.29
2458771.128473  2019-10-14T15:05:00   -54.91667  147.886   17.142  2.346830  2.743692   20.776   56.573   5.29
2458771.170139  2019-10-14T16:05:00   -54.87500  147.905   17.122  2.346355  2.742879   20.785   56.590   5.28
2458771.211806  2019-10-14T17:05:00   -54.83333  147.925   17.102  2.345880  2.742066   20.793   56.607   5.28
2458771.253473  2019-10-14T18:05:00   -54.79167  147.944   17.081  2.345405  2.741254   20.801   56.623   5.28
2458771.295139  2019-10-14T19:05:00   -54.75000  147.963   17.061  2.344931  2.740441   20.810   56.640   5.28
2458771.336806  2019-10-14T20:05:00   -54.70833  147.982   17.041  2.344457  2.739629   20.818   56.656   5.28
2458771.378473  2019-10-14T21:05:00   -54.66667  148.001   17.021  2.343983  2.738817   20.826   56.673   5.28
2458771.420139  2019-10-14T22:05:00   -54.62500  148.020   17.001  2.343510  2.738006   20.835   56.690   5.28
2458771.461806  2019-10-14T23:05:00   -54.58333  148.039   16.981  2.343037  2.737194   20.843   56.706   5.28
2458771.503473  2019-10-15T00:05:00   -54.54167  148.058   16.961  2.342564  2.736383   20.851   56.723   5.28
2458771.545139  2019-10-15T01:05:00   -54.50000  148.077   16.941  2.342091  2.735572   20.860   56.740   5.28
2458771.586806  2019-10-15T02:05:00   -54.45833  148.096   16.921  2.341619  2.734762   20.868   56.756   5.28
2458771.628473  2019-10-15T03:05:00   -54.41667  148.115   16.901  2.341146  2.733951   20.876   56.773   5.28
2458771.670139  2019-10-15T04:05:00   -54.37500  148.134   16.880  2.340674  2.733141   20.884   56.789   5.28
2458771.711806  2019-10-15T05:05:00   -54.33333  148.154   16.860  2.340203  2.732331   20.893   56.806   5.28
2458771.753473  2019-10-15T06:05:00   -54.29167  148.173   16.840  2.339731  2.731521   20.901   56.823   5.27
2458771.795139  2019-10-15T07:05:00   -54.25000  148.192   16.820  2.339260  2.730712   20.909   56.839   5.27
2458771.836806  2019-10-15T08:05:00   -54.20833  148.211   16.800  2.338789  2.729903   20.918   56.856   5.27
2458771.878473  2019-10-15T09:05:00   -54.16667  148.230   16.779  2.338319  2.729094   20.926   56.872   5.27
2458771.920139  2019-10-15T10:05:00   -54.12500  148.249   16.759  2.337848  2.728285   20.934   56.889   5.27
2458771.961806  2019-10-15T11:05:00   -54.08333  148.268   16.739  2.337378  2.727477   20.942   56.906   5.27
2458772.003473  2019-10-15T12:05:00   -54.04167  148.287   16.719  2.336908  2.726669   20.951   56.922   5.27
2458772.045139  2019-10-15T13:05:00   -54.00000  148.306   16.699  2.336438  2.725861   20.959   56.939   5.27
2458772.086806  2019-10-15T14:05:00   -53.95833  148.325   16.678  2.335969  2.725053   20.967   56.955   5.27
2458772.128473  2019-10-15T15:05:00   -53.91667  148.344   16.658  2.335500  2.724246   20.976   56.972   5.27
2458772.170139  2019-10-15T16:05:00   -53.87500  148.363   16.638  2.335031  2.723438   20.984   56.989   5.27
2458772.211806  2019-10-15T17:05:00   -53.83333  148.382   16.617  2.334562  2.722632   20.992   57.005   5.27
2458772.253473  2019-10-15T18:05:00   -53.79167  148.401   16.597  2.334094  2.721825   21.000   57.022   5.27
2458772.295139  2019-10-15T19:05:00   -53.75000  148.420   16.577  2.333626  2.721018   21.009   57.038   5.26
2458772.336806  2019-10-15T20:05:00   -53.70833  148.440   16.556  2.333158  2.720212   21.017   57.055   5.26
2458772.378473  2019-10-15T21:05:00   -53.66667  148.459   16.536  2.332691  2.719406   21.025   57.071   5.26
2458772.420139  2019-10-15T22:05:00   -53.62500  148.478   16.516  2.332223  2.718601   21.034   57.088   5.26
2458772.461806  2019-10-15T23:05:00   -53.58333  148.497   16.495  2.331756  2.717795   21.042   57.105   5.26
