  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2458657.836111  2019-06-23T08:04:00    28.37500  193.348   20.931  1.084447  0.344685   69.496   91.982  16.80
2458657.877778  2019-06-23T09:04:00    28.41667  193.359   20.934  1.084455  0.345158   69.498   91.954  16.81
2458657.919444  2019-06-23T10:04:00    28.45833  193.370   20.937  1.084462  0.345631   69.500   91.926  16.81
2458657.961111  2019-06-23T11:04:00    28.50000  193.381   20.941  1.084470  0.346103   69.502   91.897  16.81
2458658.002778  2019-06-23T12:04:00    28.54167  193.392   20.944  1.084477  0.346576   69.504   91.869  16.82
2458658.044444  2019-06-23T13:04:00    28.58333  193.403   20.948  1.084483  0.347048   69.506   91.840  16.82
2458658.086111  2019-06-23T14:04:00    28.62500  193.414   20.951  1.084490  0.347520   69.508   91.812  16.82
2458658.127778  2019-06-23T15:04:00    28.66667  193.425   20.954  1.084496  0.347992   69.510   91.784  16.82
2458658.169444  2019-06-23T16:04:00    28.70833  193.436   20.958  1.084502  0.348464   69.512   91.755  16.83
2458658.211111  2019-06-23T17:04:00    28.75000  193.447   20.961  1.084507  0.348936   69.514   91.727  16.83
2458658.252778  2019-06-23T18:04:00    28.79167  193.458   20.964  1.084513  0.349408   69.516   91.698  16.83
2458658.294444  2019-06-23T19:04:00    28.83333  193.469   20.968  1.084517  0.349879   69.517   91.670  16.84
2458658.336111  2019-06-23T20:04:00    28.87500  193.480   20.971  1.084522  0.350351   69.519   91.641  16.84
2458658.377778  2019-06-23T21:04:00    28.91667  193.491   20.974  1.084526  0.350822   69.521   91.613  16.84
2458658.419444  2019-06-23T22:04:00    28.95833  193.502   20.978  1.084530  0.351293   69.523   91.584  16.85
2458658.461111  2019-06-23T23:04:00    29.00000  193.513   20.981  1.084534  0.351765   69.525   91.556  16.85
2458658.502778  2019-06-24T00:04:00    29.04167  193.523   20.984  1.084537  0.352236   69.527   91.528  16.85
2458658.544444  2019-06-24T01:04:00    29.08333  193.534   20.987  1.084541  0.352706   69.529   91.499  16.85
2458658.586111  2019-06-24T02:04:00    29.12500  193.545   20.990  1.084543  0.353177   69.531   91.471  16.86
2458658.627778  2019-06-24T03:04:00    29.16667  193.556   20.994  1.084546  0.353648   69.533   91.442  16.86
2458658.669444  2019-06-24T04:04:00    29.20833  193.567   20.997  1.084548  0.354118   69.535   91.414  16.86
2458658.711111  2019-06-24T05:04:00    29.25000  193.577   21.000  1.084550  0.354589   69.537   91.385  16.87
2458658.752778  2019-06-24T06:04:00    29.29167  193.588   21.003  1.084552  0.355059   69.539   91.357  16.87
2458658.794444  2019-06-24T07:04:00    29.33333  193.599   21.006  1.084553  0.355529   69.541   91.328  16.87
2458658.836111  2019-06-24T08:04:00    29.37500  193.610   21.009  1.084554  0.355999   69.543   91.300  16.87
2458658.877778  2019-06-24T09:04:00    29.41667  193.620   21.012  1.084555  0.356469   69.545   91.271  16.88
2458658.919444  2019-06-24T10:04:00    29.45833  193.631   21.015  1.084555  0.356938   69.547   91.243  16.88
2458658.961111  2019-06-24T11:04:00    29.50000  193.642   21.019  1.084555  0.357408   69.549   91.214  16.88
2458659.002778  2019-06-24T12:04:00    29.54167  193.652   21.022  1.084555  0.357877   69.551   91.186  16.89
2458659.044444  2019-06-24T13:04:00    29.58333  193.663   21.025  1.084554  0.358347   69.553   91.157  16.89
2458659.086111  2019-06-24T14:04:00    29.62500  193.674   21.028  1.084554  0.358816   69.555   91.129  16.89
2458659.127778  2019-06-24T15:04:00    29.66667  193.684   21.031  1.084553  0.359285   69.557   91.101  16.90
2458659.169444  2019-06-24T16:04:00    29.70833  193.695   21.034  1.084551  0.359754   69.559   91.072  16.90
2458659.211111  2019-06-24T17:04:00    29.75000  193.705   21.037  1.084549  0.360223   69.561   91.044  16.90
2458659.252778  2019-06-24T18:04:00    29.79167  193.716   21.040  1.084547  0.360691   69.563   91.015  16.90
2458659.294444  2019-06-24T19:04:00    29.83333  193.727   21.042  1.084545  0.361160   69.565   90.987  16.91
2458659.336111  2019-06-24T20:04:00    29.87500  193.737   21.045  1.084542  0.361628   69.567   90.958  16.91
2458659.377778  2019-06-24T21:04:00    29.91667  193.748   21.048  1.084540  0.362097   69.569   90.930  16.91
2458659.419444  2019-06-24T22:04:00    29.95833  193.758   21.051  1.084536  0.362565   69.571   90.901  16.92
2458659.461111  2019-06-24T23:04:00    30.00000  193.769   21.054  1.084533  0.363033   69.573   90.873  16.92
2458659.502778  2019-06-25T00:04:00    30.04167  193.779   21.057  1.084529  0.363501   69.575   90.844  16.92
2458659.544444  2019-06-25T01:04:00    30.08333  193.790   21.060  1.084525  0.363969   69.577   90.816  16.92
2458659.586111  2019-06-25T02:04:00    30.12500  193.800   21.063  1.084521  0.364436   69.579   90.787  16.93
2458659.627778  2019-06-25T03:04:00    30.16667  193.811   21.066  1.084516  0.364904   69.581   90.759  16.93
2458659.669444  2019-06-25T04:04:00    30.20833  193.821   21.068  1.084511  0.365371   69.584   90.730  16.93
2458659.711111  2019-06-25T05:04:00    30.25000  193.832   21.071  1.084505  0.365838   69.586   90.702  16.94
2458659.752778  2019-06-25T06:04:00    30.29167  193.842   21.074  1.084500  0.366305   69.588   90.673  16.94
2458659.794444  2019-06-25T07:04:00    30.33333  193.852   21.077  1.084494  0.366772   69.590   90.645  16.94
2458659.836111  2019-06-25T08:04:00    30.37500  193.863   21.079  1.084488  0.367239   69.592   90.616  16.94
2458659.877778  2019-06-25T09:04:00    30.41667  193.873   21.082  1.084481  0.367706   69.594   90.587  16.95
2458659.919444  2019-06-25T10:04:00    30.45833  193.884   21.085  1.084474  0.368172   69.596   90.559  16.95
2458659.961111  2019-06-25T11:04:00    30.50000  193.894   21.088  1.084467  0.368639   69.598   90.530  16.95
2458660.002778  2019-06-25T12:04:00    30.54167  193.904   21.090  1.084460  0.369105   69.600   90.502  16.96
2458660.044444  2019-06-25T13:04:00    30.58333  193.915   21.093  1.084452  0.369571   69.602   90.473  16.96
2458660.086111  2019-06-25T14:04:00    30.62500  193.925   21.096  1.084444  0.370037   69.604   90.445  16.96
2458660.127778  2019-06-25T15:04:00    30.66667  193.935   21.098  1.084436  0.370503   69.606   90.416  16.96
2458660.169444  2019-06-25T16:04:00    30.70833  193.945   21.101  1.084427  0.370969   69.609   90.388  16.97
2458660.211111  2019-06-25T17:04:00    30.75000  193.956   21.104  1.084418  0.371435   69.611   90.359  16.97
2458660.252778  2019-06-25T18:04:00    30.79167  193.966   21.106  1.084409  0.371900   69.613   90.331  16.97
2458660.294444  2019-06-25T19:04:00    30.83333  193.976   21.109  1.084399  0.372366   69.615   90.302  16.97
2458660.336111  2019-06-25T20:04:00    30.87500  193.987   21.111  1.084390  0.372831   69.617   90.274  16.98
2458660.377778  2019-06-25T21:04:00    30.91667  193.997   21.114  1.084380  0.373296   69.619   90.245  16.98
2458660.419444  2019-06-25T22:04:00    30.95833  194.007   21.117  1.084369  0.373761   69.621   90.217  16.98
2458660.461111  2019-06-25T23:04:00    31.00000  194.017   21.119  1.084358  0.374226   69.623   90.188  16.99
2458660.502778  2019-06-26T00:04:00    31.04167  194.027   21.122  1.084347  0.374690   69.626   90.160  16.99
2458660.544444  2019-06-26T01:04:00    31.08333  194.038   21.124  1.084336  0.375155   69.628   90.131  16.99
2458660.586111  2019-06-26T02:04:00    31.12500  194.048   21.127  1.084324  0.375619   69.630   90.102  16.99
2458660.627778  2019-06-26T03:04:00    31.16667  194.058   21.129  1.084312  0.376084   69.632   90.074  17.00
2458660.669444  2019-06-26T04:04:00    31.20833  194.068   21.132  1.084300  0.376548   69.634   90.045  17.00
2458660.711111  2019-06-26T05:04:00    31.25000  194.078   21.134  1.084288  0.377012   69.636   90.017  17.00
2458660.752778  2019-06-26T06:04:00    31.29167  194.088   21.137  1.084275  0.377476   69.638   89.988  17.00
2458660.794444  2019-06-26T07:04:00    31.33333  194.098   21.139  1.084262  0.377939   69.641   89.960  17.01
2458660.836111  2019-06-26T08:04:00    31.37500  194.109   21.142  1.084248  0.378403   69.643   89.931  17.01
2458660.877778  2019-06-26T09:04:00    31.41667  194.119   21.144  1.084235  0.378866   69.645   89.903  17.01
2458660.919444  2019-06-26T10:04:00    31.45833  194.129   21.147  1.084221  0.379330   69.647   89.874  17.02
2458660.961111  2019-06-26T11:04:00    31.50000  194.139   21.149  1.084206  0.379793   69.649   89.845  17.02
2458661.002778  2019-06-26T12:04:00    31.54167  194.149   21.151  1.084192  0.380256   69.651   89.817  17.02
2458661.044444  2019-06-26T13:04:00    31.58333  194.159   21.154  1.084177  0.380719   69.654   89.788  17.02
2458661.086111  2019-06-26T14:04:00    31.62500  194.169   21.156  1.084161  0.381181   69.656   89.760  17.03
2458661.127778  2019-06-26T15:04:00    31.66667  194.179   21.158  1.084146  0.381644   69.658   89.731  17.03
2458661.169444  2019-06-26T16:04:00    31.70833  194.189   21.161  1.084130  0.382106   69.660   89.703  17.03
2458661.211111  2019-06-26T17:04:00    31.75000  194.199   21.163  1.084114  0.382569   69.662   89.674  17.03
2458661.252778  2019-06-26T18:04:00    31.79167  194.209   21.165  1.084097  0.383031   69.664   89.646  17.04
2458661.294444  2019-06-26T19:04:00    31.83333  194.219   21.168  1.084081  0.383493   69.667   89.617  17.04
2458661.336111  2019-06-26T20:04:00    31.87500  194.229   21.170  1.084064  0.383955   69.669   89.588  17.04
2458661.377778  2019-06-26T21:04:00    31.91667  194.239   21.172  1.084046  0.384417   69.671   89.560  17.04
2458661.419444  2019-06-26T22:04:00    31.95833  194.249   21.175  1.084029  0.384878   69.673   89.531  17.05
2458661.461111  2019-06-26T23:04:00    32.00000  194.259   21.177  1.084011  0.385340   69.676   89.503  17.05
2458661.502778  2019-06-27T00:04:00    32.04167  194.269   21.179  1.083992  0.385801   69.678   89.474  17.05
2458661.544444  2019-06-27T01:04:00    32.08333  194.279   21.181  1.083974  0.386262   69.680   89.446  17.06
2458661.586111  2019-06-27T02:04:00    32.12500  194.288   21.184  1.083955  0.386723   69.682   89.417  17.06
2458661.627778  2019-06-27T03:04:00    32.16667  194.298   21.186  1.083936  0.387184   69.684   89.388  17.06
2458661.669444  2019-06-27T04:04:00    32.20833  194.308   21.188  1.083916  0.387645   69.687   89.360  17.06
2458661.711111  2019-06-27T05:04:00    32.25000  194.318   21.190  1.083897  0.388105   69.689   89.331  17.07
2458661.752778  2019-06-27T06:04:00    32.29167  194.328   21.192  1.083877  0.388566   69.691   89.303  17.07
2458661.794444  2019-06-27T07:04:00    32.33333  194.338   21.195  1.083856  0.389026   69.693   89.274  17.07
2458661.836111  2019-06-27T08:04:00    32.37500  194.348   21.197  1.083836  0.389486   69.696   89.245  17.07
2458661.877778  2019-06-27T09:04:00    32.41667  194.357   21.199  1.083815  0.389946   69.698   89.217  17.08
2458661.919444  2019-06-27T10:04:00    32.45833  194.367   21.201  1.083793  0.390406   69.700   89.188  17.08
2458661.961111  2019-06-27T11:04:00    32.50000  194.377   21.203  1.083772  0.390866   69.702   89.160  17.08
2458662.002778  2019-06-27T12:04:00    32.54167  194.387   21.205  1.083750  0.391326   69.705   89.131  17.08
2458662.044444  2019-06-27T13:04:00    32.58333  194.397   21.207  1.083728  0.391785   69.707   89.103  17.09
2458662.086111  2019-06-27T14:04:00    32.62500  194.406   21.210  1.083705  0.392244   69.709   89.074  17.09
2458662.127778  2019-06-27T15:04:00    32.66667  194.416   21.212  1.083683  0.392703   69.711   89.045  17.09
2458662.169444  2019-06-27T16:04:00    32.70833  194.426   21.214  1.083660  0.393162   69.714   89.017  17.09
2458662.211111  2019-06-27T17:04:00    32.75000  194.436   21.216  1.083636  0.393621   69.716   88.988  17.10
2458662.252778  2019-06-27T18:04:00    32.79167  194.445   21.218  1.083612  0.394080   69.718   88.960  17.10
2458662.294444  2019-06-27T19:04:00    32.83333  194.455   21.220  1.083589  0.394539   69.720   88.931  17.10
2458662.336111  2019-06-27T20:04:00    32.87500  194.465   21.222  1.083564  0.394997   69.723   88.902  17.10
2458662.377778  2019-06-27T21:04:00    32.91667  194.475   21.224  1.083540  0.395455   69.725   88.874  17.11
2458662.419444  2019-06-27T22:04:00    32.95833  194.484   21.226  1.083515  0.395913   69.727   88.845  17.11
2458662.461111  2019-06-27T23:04:00    33.00000  194.494   21.228  1.083490  0.396371   69.730   88.817  17.11
2458662.502778  2019-06-28T00:04:00    33.04167  194.504   21.230  1.083464  0.396829   69.732   88.788  17.11
2458662.544444  2019-06-28T01:04:00    33.08333  194.513   21.232  1.083438  0.397287   69.734   88.759  17.12
2458662.586111  2019-06-28T02:04:00    33.12500  194.523   21.234  1.083412  0.397744   69.737   88.731  17.12
2458662.627778  2019-06-28T03:04:00    33.16667  194.533   21.236  1.083386  0.398202   69.739   88.702  17.12
2458662.669444  2019-06-28T04:04:00    33.20833  194.542   21.238  1.083359  0.398659   69.741   88.674  17.12
2458662.711111  2019-06-28T05:04:00    33.25000  194.552   21.240  1.083332  0.399116   69.743   88.645  17.13
2458662.752778  2019-06-28T06:04:00    33.29167  194.561   21.242  1.083305  0.399573   69.746   88.616  17.13
2458662.794444  2019-06-28T07:04:00    33.33333  194.571   21.244  1.083277  0.400029   69.748   88.588  17.13
2458662.836111  2019-06-28T08:04:00    33.37500  194.581   21.245  1.083250  0.400486   69.750   88.559  17.13
2458662.877778  2019-06-28T09:04:00    33.41667  194.590   21.247  1.083221  0.400943   69.753   88.531  17.14
2458662.919444  2019-06-28T10:04:00    33.45833  194.600   21.249  1.083193  0.401399   69.755   88.502  17.14
2458662.961111  2019-06-28T11:04:00    33.50000  194.609   21.251  1.083164  0.401855   69.757   88.473  17.14
2458663.002778  2019-06-28T12:04:00    33.54167  194.619   21.253  1.083135  0.402311   69.760   88.445  17.14
2458663.044444  2019-06-28T13:04:00    33.58333  194.629   21.255  1.083106  0.402767   69.762   88.416  17.15
2458663.086111  2019-06-28T14:04:00    33.62500  194.638   21.257  1.083076  0.403222   69.764   88.388  17.15
2458663.127778  2019-06-28T15:04:00    33.66667  194.648   21.259  1.083046  0.403678   69.767   88.359  17.15
2458663.169444  2019-06-28T16:04:00    33.70833  194.657   21.260  1.083016  0.404133   69.769   88.330  17.15
2458663.211111  2019-06-28T17:04:00    33.75000  194.667   21.262  1.082985  0.404589   69.771   88.302  17.16
2458663.252778  2019-06-28T18:04:00    33.79167  194.676   21.264  1.082954  0.405044   69.774   88.273  17.16
2458663.294444  2019-06-28T19:04:00    33.83333  194.686   21.266  1.082923  0.405499   69.776   88.244  17.16
2458663.336111  2019-06-28T20:04:00    33.87500  194.695   21.268  1.082891  0.405953   69.779   88.216  17.16
2458663.377778  2019-06-28T21:04:00    33.91667  194.705   21.269  1.082860  0.406408   69.781   88.187  17.17
2458663.419444  2019-06-28T22:04:00    33.95833  194.714   21.271  1.082828  0.406862   69.783   88.159  17.17
2458663.461111  2019-06-28T23:04:00    34.00000  194.724   21.273  1.082795  0.407317   69.786   88.130  17.17
2458663.502778  2019-06-29T00:04:00    34.04167  194.733   21.275  1.082762  0.407771   69.788   88.101  17.17
2458663.544444  2019-06-29T01:04:00    34.08333  194.742   21.276  1.082729  0.408225   69.790   88.073  17.18
2458663.586111  2019-06-29T02:04:00    34.12500  194.752   21.278  1.082696  0.408679   69.793   88.044  17.18
2458663.627778  2019-06-29T03:04:00    34.16667  194.761   21.280  1.082663  0.409132   69.795   88.016  17.18
2458663.669444  2019-06-29T04:04:00    34.20833  194.771   21.282  1.082629  0.409586   69.798   87.987  17.18
2458663.711111  2019-06-29T05:04:00    34.25000  194.780   21.283  1.082594  0.410039   69.800   87.958  17.19
2458663.752778  2019-06-29T06:04:00    34.29167  194.790   21.285  1.082560  0.410492   69.802   87.930  17.19
2458663.794444  2019-06-29T07:04:00    34.33333  194.799   21.287  1.082525  0.410946   69.805   87.901  17.19
2458663.836111  2019-06-29T08:04:00    34.37500  194.808   21.288  1.082490  0.411398   69.807   87.872  17.19
2458663.877778  2019-06-29T09:04:00    34.41667  194.818   21.290  1.082455  0.411851   69.810   87.844  17.20
2458663.919444  2019-06-29T10:04:00    34.45833  194.827   21.292  1.082419  0.412304   69.812   87.815  17.20
2458663.961111  2019-06-29T11:04:00    34.50000  194.836   21.293  1.082383  0.412756   69.814   87.787  17.20
2458664.002778  2019-06-29T12:04:00    34.54167  194.846   21.295  1.082346  0.413208   69.817   87.758  17.20
2458664.044444  2019-06-29T13:04:00    34.58333  194.855   21.296  1.082310  0.413660   69.819   87.729  17.21
2458664.086111  2019-06-29T14:04:00    34.62500  194.864   21.298  1.082273  0.414112   69.822   87.701  17.21
2458664.127778  2019-06-29T15:04:00    34.66667  194.874   21.300  1.082236  0.414564   69.824   87.672  17.21
2458664.169444  2019-06-29T16:04:00    34.70833  194.883   21.301  1.082198  0.415016   69.826   87.643  17.21
